Date,Close,High,Low,Open,Volume
2020-05-26,186.4733428955078,189.4168490610685,186.02939822545676,188.96325886214612,9662200
2020-05-27,186.08731079101562,187.52527503376925,181.93745095334168,187.52527503376925,7650300
2020-05-28,187.47703552246094,191.36631919211084,185.98116851567195,186.78217452046897,8352200
2020-05-29,188.4228057861328,189.87043025205762,186.53123667121878,187.70863908158412,10211900
2020-06-01,187.56387329101562,189.04044899548254,186.7628526921877,187.91130373477236,6011300
2020-06-02,189.50375366210938,190.6232538024039,188.11403138119235,189.09842045117563,8462100
2020-06-03,189.99591064453125,191.22157034003249,188.74131435927788,191.0864592911898,8879400
2020-06-04,186.8787078857422,189.60024954366114,186.376860504835,189.13699901082336,7829800
2020-06-05,192.64022827148438,192.79464509378172,188.65443056117624,189.34929153551565,8561200
2020-06-08,192.63058471679688,192.97801520752773,190.24682837989332,192.61127893231216,7628100
2020-06-09,192.1287384033203,194.62830000815913,191.31807216272375,191.43387741823787,6892300
2020-06-10,193.47988891601562,195.1205275219266,192.00331269809558,192.92013885498682,8405300
2020-06-11,182.2848663330078,189.5036824390953,182.1594008413015,188.32628010061086,11974600
2020-06-12,185.546875,188.19120804517414,181.2908696405843,187.42879886125152,11706300
2020-06-15,185.06430053710938,185.75916143673533,179.70810196432186,180.47051101269076,6752700
2020-06-16,186.1452178955078,191.4531745136514,185.10292646518892,189.9862441977213,11057200
2020-06-17,186.80148315429688,188.54828121544386,186.31894160255462,186.8979973550451,5968900
2020-06-18,187.13925170898438,187.46737640113545,185.40209932995182,185.87499531052126,5803200
2020-06-19,185.48895263671875,190.2178682483395,184.6879319667218,190.01519433564224,11483300
2020-06-22,188.152587890625,189.5036981982955,184.6107203268071,185.28629020664025,6674500
2020-06-23,191.05747985839844,193.16135369875974,188.9825573295285,189.3975359449034,9866800
2020-06-24,184.7265625,190.58460934810768,184.03170147940736,190.1406793619511,9453100
2020-06-25,187.20680236816406,187.4577333810481,183.26926183166034,184.42737325051317,9936600
2020-06-26,182.66128540039062,187.3515899309256,182.4779172522792,186.35755550000562,11836000
2020-06-29,184.6975860595703,184.76513421088373,180.7600457205163,183.2789128960142,8020400
2020-06-30,186.42506408691406,186.98481394222196,183.52016982715753,184.8037318654676,9040100
2020-07-01,187.0137939453125,188.52898141601986,185.93290563183896,187.08135682790402,6394100
2020-07-02,188.83779907226562,191.00923593989285,188.1911951943587,189.15627824663747,6299300
2020-07-06,190.85482788085938,192.22524411090143,188.84745327282613,191.79095966263446,7292200
2020-07-07,187.41912841796875,191.9550158816613,187.04274661137723,189.93799580854255,7660100
2020-07-08,188.25875854492188,188.69304297432816,186.37683480749672,188.26840407410913,8368000
2020-07-09,185.49862670898438,188.6640980575831,183.31752950681624,188.19120204339637,8548200
2020-07-10,185.82679748535156,186.08737410681903,182.8253877505318,184.9582136557943,7674200
2020-07-13,182.4199981689453,188.37455868762467,182.11116453134846,186.8497257354866,8564100
2020-07-14,186.57955932617188,186.71467040142738,180.64428809472807,182.88328845725067,8003900
2020-07-15,189.6870880126953,190.86449058371522,187.7086646941127,188.41317124037886,7681100
2020-07-16,186.74354553222656,188.87638527071536,185.79776839131142,188.50964904779048,5064000
2020-07-17,188.27804565429688,188.74129611354607,186.37683089837387,188.0271293667024,6395000
2020-07-20,191.54002380371094,192.51475233039568,186.90762246780733,187.94026834421408,6985300
2020-07-21,189.61949157714844,193.18064997532028,188.84742228137728,193.0165876429434,7218700
2020-07-22,191.9164276123047,192.05153865850184,189.39756010920095,189.6195251009535,6823400
2020-07-23,190.53634643554688,193.9334430186057,189.57126335038237,191.5110897762025,6106700
2020-07-24,188.33595275878906,190.584598049622,187.25506444683458,188.83780007191027,7160300
2020-07-27,190.03448486328125,190.90305361711657,187.4191036217599,188.34558972171493,5604700
2020-07-28,189.87045288085938,192.40861139993416,189.84150156617028,190.78727887334642,6897300
2020-07-29,191.6461944580078,191.94536784831885,186.30928635226957,186.3478831949554,9471300
2020-07-30,187.28402709960938,189.69673488915603,185.41176349876125,188.38422126260267,10499400
2020-07-31,183.7517852783203,187.89199932379566,182.82531390554053,187.63142280757768,14180800
2020-08-03,184.03167724609375,186.58914127261912,183.56844153536414,185.10291995127938,11405200
2020-08-04,185.57582092285156,186.20313376703967,183.44299554021015,184.45633573005304,8204000
2020-08-05,189.2528076171875,191.26016756800527,186.35755822820042,186.80148822128515,8876800
2020-08-06,191.82957458496094,191.9743311615795,187.98853319068567,189.13698445185844,7480300
