Date,Close,High,Low,Open,Volume
2020-05-26,254.79432678222656,257.29556294975015,254.34037643418904,257.10102895555156,4911800
2020-05-27,258.5089416503906,258.5089416503906,252.77458920480493,257.3324373314744,5152400
2020-05-28,257.99957275390625,261.27900073284707,257.3603614968794,259.41694809097123,4630600
2020-05-29,259.1575012207031,259.7133406577157,255.09063713987615,257.5641099125566,7049300
2020-06-01,260.2877197265625,260.7694322014299,258.06439006161764,258.52758491977994,3888200
2020-06-02,262.42767333984375,262.42767333984375,259.81524759822753,261.04736173227855,4343900
2020-06-03,265.89239501953125,266.7354131452942,263.9562436951114,264.206387039179,5568100
2020-06-04,265.2160949707031,266.5686159139747,263.27994403740416,264.94743406219555,3818600
2020-06-05,271.9972839355469,273.6370119047316,270.1445044150557,270.1630503038106,6015500
2020-06-08,275.2952575683594,275.4342103782006,272.24742734037227,272.75693040018086,5559700
2020-06-09,273.3404846191406,274.57259849054884,272.015754414321,272.8124358171085,4686400
2020-06-10,271.6359558105469,274.5726232404292,271.0523258473941,273.7759134946625,5602600
2020-06-11,255.9800262451172,265.7997633928243,255.4982854745288,265.2809591157664,7748200
2020-06-12,259.0649108886719,263.2336651330598,254.29400890766274,262.49256457586046,6232200
2020-06-15,261.42706298828125,262.49240499326953,252.69119069660073,253.74728803328682,4431400
2020-06-16,266.5408020019531,268.8382582596517,262.010743540025,268.69927721045656,5295000
2020-06-17,265.31805419921875,267.74519114516045,264.8363416424711,267.4765584370076,2662800
2020-06-18,265.5588073730469,265.9849386109308,263.60411090130725,263.9932069158363,2756300
2020-06-19,263.9932556152344,268.9031093759578,262.78896039729636,268.6900578532952,3479500
2020-06-22,265.74407958984375,266.04980395806456,262.40909999184083,263.4188611588229,2518000
2020-06-23,266.948486328125,269.05138098206777,266.57793606490316,268.1991182037749,2503600
2020-06-24,260.1209411621094,265.59590703723404,258.43490532147877,265.02152174305763,4532300
2020-06-25,262.8723449707031,263.18731406975473,257.74013822118894,259.6299810866682,3897400
2020-06-26,256.7118225097656,262.094172389272,256.1652560084473,261.90888315068304,4479000
2020-06-29,260.4581604003906,260.4767742777663,255.82074730184323,257.84147551337253,3464600
2020-06-30,263.9314880371094,265.34693815564077,259.94593084200676,260.07631321318854,5215700
2020-07-01,265.7380065917969,266.79959409344303,264.4157112054708,264.8068014506163,3712600
2020-07-02,267.0789489746094,270.0960445913969,266.49228517842823,268.89481039915813,3661100
2020-07-06,271.2227783203125,271.5207423235581,269.9563247385631,270.67337077861026,3573800
2020-07-07,268.41058349609375,271.61393172607063,268.084684403624,269.74222855835745,3420300
2020-07-08,270.40338134765625,270.5616703238415,267.52596057464297,269.1183135733122,2434200
2020-07-09,269.025146484375,271.26003303059855,265.7752497939369,270.9992967405079,3164600
2020-07-10,271.72564697265625,271.92122051201835,267.5724800284429,268.8575476613919,2712400
2020-07-13,269.2673034667969,276.0557974434216,268.75512354750424,273.8674595038372,3657900
2020-07-14,272.8710632324219,273.1411207020631,266.9113555352928,267.9915569957299,4053100
2020-07-15,275.29217529296875,276.3351204847137,273.16902874745233,275.8136478888412,6601400
2020-07-16,274.4913635253906,274.8079699027682,272.9828155551268,273.5880932888818,3082900
2020-07-17,275.2176818847656,275.9626630858757,273.5415239139903,275.3759992706662,2246000
2020-07-20,277.50848388671875,278.1323754861107,274.33307059417746,275.0128322347648,2539900
2020-07-21,278.0858459472656,279.68752021531935,277.18257566089585,279.2312102896236,3305500
2020-07-22,279.66876220703125,279.88294956998686,277.60148613986854,277.7039334588887,4121100
2020-07-23,276.3258361816406,279.938917090571,275.0594106851362,279.2963831960381,3487100
2020-07-24,274.53790283203125,275.4597868155379,273.1224528489703,274.57513057612476,2851000
2020-07-27,276.53997802734375,276.6796531078823,274.4633804362571,275.15249153045414,2253300
2020-07-28,274.8265686035156,276.8752027942108,274.50996227635704,275.80432260156056,3135600
2020-07-29,278.1509704589844,278.6724430335136,275.54357916821425,275.6367053604068,2370800
2020-07-30,277.1358642578125,277.5549178113243,273.4669432605154,275.3945157195655,2951700
2020-07-31,279.45465087890625,279.45465087890625,274.9289794015516,278.8493732590424,4460300
2020-08-03,281.2146911621094,281.9876075074443,280.4138682114682,280.89808475710254,3767700
2020-08-04,282.3972473144531,282.3972473144531,280.4975810906436,280.4975810906436,2129200
2020-08-05,284.1572570800781,284.3900583767877,283.3750481333092,283.65439832210984,2615100
2020-08-06,286.0662536621094,286.15005872135634,283.31918690823767,283.62647212547654,4088200
2020-08-07,286.2152099609375,286.43871852805523,284.3155718582611,285.1629719806874,3319600
2020-08-10,287.1278076171875,287.27680385918603,284.87430695001234,286.69946118277136,2118200
2020-08-11,284.80908203125,288.7853175290378,284.0827431988687,288.22658879225435,3571200
2020-08-12,288.7109069824219,289.42792485229944,286.99749259422765,287.04404149323517,2947400
2020-08-13,288.2173156738281,289.3999359862792,287.3326594122253,288.02174213086795,4074200
2020-08-14,288.2173156738281,288.69221097699693,287.12779314207125,287.8820670417007,2097600
2020-08-17,289.1485595703125,289.48377982923193,288.75744085011,289.08336838059046,2183400
2020-08-18,289.7537841796875,290.1169393935859,288.0031140335888,289.5395967747926,2415800
2020-08-19,288.52459716796875,290.7967399830231,288.0310595804928,290.1169500002966,2498300
2020-08-20,289.4371643066406,289.8561895338338,286.82977308112663,286.91357812656526,2409300
2020-08-21,290.4708251953125,290.6291425800073,288.83192340160724,289.120594734174,2316200
2020-08-24,293.4227294921875,293.48792066882606,291.8117344562397,292.7336184013816,2349600
2020-08-25,294.44708251953125,294.5029525555977,292.86402238264486,293.9721587948401,2890800
2020-08-26,297.4548645019531,297.64111690562646,294.4936388431848,294.95924143424116,2606000
2020-08-27,298.05084228515625,299.3824588431753,296.56090834601287,298.19051737548585,2295900
2020-08-28,299.9877624511719,300.1088236793002,297.9391279735792,299.0472644828837,3538700
2020-08-31,298.9355773925781,300.62105706292454,298.7307110472143,299.8295551276946,5068000
2020-09-01,301.7290954589844,301.80360778834194,298.8609959775159,299.67113994598463,3008000
2020-09-02,306.12432861328125,306.9903708780478,302.43676469799414,303.5169659293655,5273100
2020-09-03,295.5272521972656,304.9790071861631,293.15269043656406,304.51340461205484,6892000
2020-09-04,293.1619873046875,297.61314640783024,285.7868306375852,295.90902521356435,5133900
2020-09-08,285.1071472167969,289.22305884430534,284.8091546920716,288.0683733336592,4278300
2020-09-09,290.7315979003906,293.0130622459292,288.01249434654517,288.81331726148596,3339800
2020-09-10,285.64715576171875,293.05954017583656,284.7811418653336,292.4449414183016,3589000
2020-09-11,285.8613586425781,288.2917903708124,283.2446745226544,287.32332908665245,3690100
2020-09-14,289.5768737792969,291.2344178504818,288.31041996661395,288.74808753464106,3056100
2020-09-15,291.0668029785156,292.64054196856455,290.0890205120016,291.9048819368661,2570900
2020-09-16,289.8934631347656,293.4972223960626,289.6420479833234,292.2214759307585,2313400
2020-09-17,287.36053466796875,288.924952177544,284.9114610807717,285.39570584667837,2848300
2020-09-18,284.017578125,288.1893875358535,281.73611408100754,288.1521313718108,3420800
2020-09-21,280.9353332519531,280.99120329730243,276.40966065174166,279.7992616329654,4536800
2020-09-22,283.77545166015625,284.2410542406412,279.98546825278487,282.25758270087516,2741500
2020-09-23,277.201171875,284.52975264230395,276.72627652204125,284.2783374554434,2755800
2020-09-24,277.9647216796875,280.7210808119657,274.7427599985321,275.9253802421554,3130700
2020-09-25,282.4158020019531,283.1235267723047,276.30710054093356,277.1079230605491,2683800
2020-09-28,287.14642333984375,287.7610221852479,285.3492041147525,286.2711165919225,2437900
2020-09-29,285.5089416503906,287.5756991337387,284.9010835538148,286.9491192703496,2303900
2020-09-30,287.7066650390625,290.60571407315194,286.02336097502825,286.2010465588111,4304500
2020-10-01,289.5302429199219,290.9423380422484,287.80952400461564,290.0539387402637,3005700
2020-10-02,286.8369140625,288.5763260875402,284.48961537779326,284.9665638217532,3125100
2020-10-05,291.849365234375,292.0457725082865,288.6791372181135,288.6791372181135,2364500
2020-10-06,287.7720947265625,293.9442563477844,287.26709216083407,292.00843696189236,3389800
2020-10-07,292.7097473144531,293.4672367096649,290.4653332345932,290.4746655770027,1707800
2020-10-08,295.3001708984375,295.3750008731905,293.69166891252786,294.54268150488497,1731700
2020-10-09,297.9281005859375,298.4144099516947,296.3102657663339,296.89006982001484,2794100
2020-10-12,302.73486328125,304.1376258328672,299.87322995909307,300.3221242497504,2194300
2020-10-13,300.79901123046875,302.74419107141364,299.91994451106996,302.66002875222955,2229700
2020-10-14,298.91937255859375,302.3420881943313,298.25537771175755,301.332111677754,1902100
2020-10-15,298.56396484375,298.9754441065102,294.79521092199934,295.24407663462887,2481700
2020-10-16,298.3114929199219,301.3227578522358,298.227330586509,299.86388699452135,1669600
2020-10-19,293.803955078125,300.0883324928605,293.0183829294154,299.53655410431327,2229600
2020-10-20,294.9634704589844,298.01214926762816,294.37430580192563,295.0289395407172,3066600
2020-10-21,294.43048095703125,296.9367430001954,294.19668721705085,294.96353753361257,2607700
2020-10-22,296.04840087890625,296.60015078671745,292.7004578961652,294.6362772851288,2362400
2020-10-23,297.058349609375,297.2360351524268,294.80457430896666,297.2360351524268,1429300
2020-10-26,291.5875549316406,294.65492780424313,288.3705506336336,293.93485332505526,3335800
2020-10-27,290.6243896484375,292.21419892066297,290.42801084539684,291.94299011884704,2196100
2020-10-28,280.617919921875,285.9203452606443,280.19707982991565,285.34990230946545,5650500
2020-10-29,283.57318115234375,286.39739993222787,279.327477828472,280.8518179437841,5365200
2020-10-30,280.3841552734375,283.22706652160133,277.1577903387403,282.01135052435916,5892100
2020-11-02,283.6479187011719,285.5182686466687,281.1416566236323,283.70402691639475,4080400
2020-11-03,288.651123046875,290.5962745173718,286.2477164131262,286.6966106936762,3378300
2020-11-04,295.15057373046875,298.928688794165,291.7746056143605,292.8874661689164,5750200
2020-11-05,300.9300231933594,302.5759120707968,299.7423324731805,300.13511859827236,3950300
2020-11-06,300.8925476074219,301.98671488327545,298.7229348203137,300.60264564889087,3640600
2020-11-09,304.6426696777344,313.47072548355106,304.1937753261691,312.6851532334916,8097300
2020-11-10,304.2497863769531,305.14754625406295,301.1824139691619,303.71672985583996,4120800
2020-11-11,306.3914489746094,307.20504681541536,305.0261012019842,306.19507017768973,2773500
2020-11-12,303.5578308105469,306.21372456171656,301.809058011021,305.5590906026539,2532700
